,nome,DURACAO,tempo,MODOPRIN,diferenca,diferenca_por,tempo_open
88,90288,15.0,4.4,bike,10.6,70.66666666666667,259.7
467,90492,30.0,15.05,bike,14.95,49.83333333333333,729.9
331,90493,20.0,10.683333333333334,bike,9.316666666666666,46.58333333333333,744.4
506,90572,20.0,16.583333333333332,bike,3.416666666666668,17.08333333333334,1235.6
552,90573,20.0,18.633333333333333,bike,1.3666666666666671,6.833333333333336,1309.0
672,91154,30.0,26.416666666666668,bike,3.583333333333332,11.944444444444441,839.5
711,91155,30.0,29.05,bike,0.9499999999999993,3.1666666666666643,760.2
377,91163,10.0,11.966666666666667,bike,1.9666666666666668,19.666666666666668,346.6
376,91164,14.0,11.966666666666667,bike,2.033333333333333,14.523809523809522,318.9
811,91948,30.0,56.666666666666664,bike,26.666666666666664,88.88888888888889,1787.5
816,91949,50.0,60.05,bike,10.049999999999997,20.099999999999994,1914.0
259,92505,25.0,8.916666666666666,bike,16.083333333333336,64.33333333333334,214.9
258,92506,10.0,8.916666666666666,bike,1.083333333333334,10.83333333333334,214.9
744,92605,10.0,35.15,bike,25.15,251.49999999999997,985.6
756,92606,20.0,37.05,bike,17.049999999999997,85.24999999999999,1108.1
48,92898,5.0,2.683333333333333,bike,2.316666666666667,46.333333333333336,84.7
60,92899,5.0,3.1,bike,1.9,38.0,100.6
693,94690,20.0,28.016666666666666,bike,8.016666666666666,40.08333333333333,1266.1
706,94691,20.0,28.783333333333335,bike,8.783333333333335,43.91666666666668,1282.8
270,94774,15.0,9.100000000000001,bike,5.899999999999999,39.33333333333333,803.1
191,94775,15.0,7.1416666666666675,bike,7.8583333333333325,52.388888888888886,683.1
372,94776,30.0,11.808333333333334,bike,18.191666666666666,60.638888888888886,651.3
179,94779,30.0,6.933333333333334,bike,23.066666666666666,76.88888888888889,722.8
340,94802,10.0,10.791666666666668,bike,0.7916666666666679,7.9166666666666785,598.0
354,94803,15.0,11.183333333333334,bike,3.8166666666666664,25.444444444444443,719.9
395,94873,20.0,12.591666666666667,bike,7.408333333333333,37.041666666666664,786.6
455,94874,20.0,14.591666666666667,bike,5.408333333333333,27.041666666666664,709.3
217,94962,22.0,7.75,bike,14.25,64.77272727272727,584.6
220,94965,15.0,7.8,bike,7.2,48.00000000000001,570.6
230,94966,15.0,8.108333333333334,bike,6.891666666666666,45.944444444444436,584.6
190,94967,15.0,7.133333333333333,bike,7.866666666666667,52.44444444444445,570.6
792,95270,30.0,46.96666666666667,bike,16.96666666666667,56.55555555555556,1509.9
751,95273,30.0,36.108333333333334,bike,6.108333333333334,20.361111111111114,1538.0
207,95649,20.0,7.45,bike,12.55,62.75000000000001,242.3
155,95650,15.0,6.416666666666667,bike,8.583333333333332,57.22222222222222,210.6
614,96320,12.0,22.133333333333333,bike,10.133333333333333,84.44444444444444,662.7
641,96321,10.0,23.55,bike,13.55,135.5,606.2
674,97526,25.0,26.5,bike,1.5,6.0,1081.5
161,97527,5.0,6.583333333333333,bike,1.583333333333333,31.66666666666666,198.5
123,97528,5.0,5.4,bike,0.40000000000000036,8.000000000000007,253.2
806,100324,80.0,54.86666666666667,bike,25.133333333333333,31.416666666666664,4127.4
812,100325,70.0,58.36666666666667,bike,11.633333333333333,16.61904761904762,4162.0
799,107149,30.0,48.7,bike,18.700000000000003,62.33333333333334,1371.8
682,107150,20.0,27.1,bike,7.100000000000001,35.50000000000001,801.7
821,107151,40.0,65.55,bike,25.549999999999997,63.87499999999999,2153.4
832,108880,50.0,98.68333333333334,bike,48.68333333333334,97.36666666666667,2999.1
833,108881,55.0,100.8,bike,45.8,83.27272727272727,3075.9
759,113014,20.0,38.21666666666667,bike,18.21666666666667,91.08333333333334,1471.8
773,113015,20.0,40.28333333333333,bike,20.28333333333333,101.41666666666667,1516.9
776,114133,40.0,40.9,bike,0.8999999999999986,2.2499999999999964,1924.9
671,114134,35.0,26.033333333333335,bike,8.966666666666665,25.619047619047613,1895.0
478,114327,10.0,15.516666666666666,bike,5.516666666666666,55.16666666666665,421.3
482,114328,15.0,15.625,bike,0.625,4.166666666666666,415.1
479,114668,40.0,15.525,bike,24.475,61.18750000000001,2475.9
504,114669,45.0,16.5,bike,28.5,63.33333333333333,2111.1
775,115333,20.0,40.43333333333334,bike,20.433333333333337,102.1666666666667,1489.2
644,115334,20.0,23.65833333333333,bike,3.6583333333333314,18.291666666666657,1518.6
631,116117,40.0,23.183333333333334,bike,16.816666666666666,42.041666666666664,1991.8
251,116118,10.0,8.608333333333333,bike,1.3916666666666675,13.916666666666675,485.6
694,116119,25.0,28.075,bike,3.0749999999999993,12.299999999999997,1785.9
683,117131,20.0,27.4,bike,7.399999999999999,36.99999999999999,830.7
742,117132,25.0,34.166666666666664,bike,9.166666666666664,36.66666666666666,878.2
132,117641,10.0,5.683333333333334,bike,4.316666666666666,43.166666666666664,162.0
107,117644,10.0,4.95,bike,5.05,50.5,160.5
831,117672,60.0,91.24166666666667,bike,31.241666666666674,52.06944444444446,2540.8
814,117673,60.0,59.29166666666667,bike,0.7083333333333286,1.1805555555555478,2470.1
810,117676,40.0,56.3,bike,16.299999999999997,40.74999999999999,1766.2
770,117677,40.0,39.925,bike,0.07500000000000284,0.1875000000000071,1639.8
827,118422,55.0,75.86666666666666,bike,20.86666666666666,37.93939393939393,1815.5
140,118423,10.0,5.966666666666667,bike,4.033333333333333,40.33333333333333,177.8
434,118426,10.0,13.966666666666667,bike,3.966666666666667,39.666666666666664,547.0
531,121446,20.0,17.366666666666667,bike,2.633333333333333,13.166666666666666,551.9
555,121447,30.0,18.766666666666666,bike,11.233333333333334,37.44444444444445,570.5
729,122737,15.0,31.45,bike,16.45,109.66666666666667,806.3
716,122738,15.0,29.583333333333332,bike,14.583333333333332,97.22222222222221,806.3
632,123718,30.0,23.25,bike,6.75,22.5,779.0
696,123719,30.0,28.183333333333334,bike,1.8166666666666664,6.055555555555555,857.6
686,123828,25.0,27.575000000000003,bike,2.575000000000003,10.300000000000011,1812.6
717,123829,25.0,29.641666666666666,bike,4.641666666666666,18.566666666666663,1791.3
607,124353,15.0,21.758333333333333,bike,6.758333333333333,45.05555555555556,625.4
463,124354,15.0,14.933333333333334,bike,0.06666666666666643,0.44444444444444287,513.7
655,124478,25.0,24.733333333333334,bike,0.2666666666666657,1.0666666666666629,756.0
698,124479,20.0,28.2,bike,8.2,41.0,869.9
835,124487,80.0,113.95,bike,33.95,42.43750000000001,3482.8
834,124488,80.0,104.96666666666667,bike,24.96666666666667,31.20833333333334,3571.2
669,124621,30.0,25.816666666666666,bike,4.183333333333334,13.944444444444445,575.6
556,124622,30.0,18.85,bike,11.149999999999999,37.166666666666664,1002.4
323,124775,20.0,10.483333333333333,bike,9.516666666666667,47.583333333333336,609.7
385,124776,20.0,12.233333333333333,bike,7.7666666666666675,38.833333333333336,691.0
0,124869,15.0,0.4166666666666667,bike,14.583333333333334,97.22222222222221,24.4
1,124870,15.0,0.4166666666666667,bike,14.583333333333334,97.22222222222221,24.4
156,124906,15.0,6.45,bike,8.55,57.00000000000001,524.2
282,124907,15.0,9.466666666666667,bike,5.533333333333333,36.888888888888886,536.3
24,125063,5.0,1.9166666666666667,bike,3.083333333333333,61.66666666666666,329.7
452,125064,5.0,14.45,bike,9.45,189.0,343.5
414,125160,20.0,13.383333333333333,bike,6.616666666666667,33.083333333333336,716.0
345,125161,20.0,10.916666666666666,bike,9.083333333333334,45.41666666666667,862.5
83,125162,10.0,4.116666666666666,bike,5.883333333333334,58.833333333333336,188.9
397,125163,20.0,12.7,bike,7.300000000000001,36.50000000000001,857.8
719,125167,35.0,30.05,bike,4.949999999999999,14.14285714285714,1674.4
619,125168,40.0,22.55,bike,17.45,43.625,1744.0
529,125199,15.0,17.3,bike,2.3000000000000007,15.333333333333337,792.9
381,125200,20.0,12.066666666666666,bike,7.933333333333334,39.666666666666664,833.4
362,125375,10.0,11.533333333333333,bike,1.5333333333333332,15.333333333333332,702.9
289,125376,10.0,9.75,bike,0.25,2.5,556.0
234,125579,15.0,8.15,bike,6.85,45.666666666666664,617.6
387,125580,15.0,12.3,bike,2.6999999999999993,17.999999999999996,677.3
761,125648,20.0,38.516666666666666,bike,18.516666666666666,92.58333333333333,800.5
746,125649,20.0,35.266666666666666,bike,15.266666666666666,76.33333333333333,744.0
